Name,Status,Price,Note,Image,Link
Converse All Star WOMENS MENS Chuck Taylor OX Canvas Trainers Shoes uk&amp;&amp;,New (Other),"848,648.09 VND to 1,319,003.91 VND",,https://i.ebayimg.com/thumbs/images/g/QLoAAOSw7cxkN8AT/s-l300.jpg,https://www.ebay.com/itm/354716160677?hash=item5296bb12a5:g:QLoAAOSw7cxkN8AT&amdata=enc%3AAQAIAAAA4OIffc7ZYET4K4PCzwa%2BsrpNy9m081O1HGr1CPkjHPA8hUiXSZl0q0n3lhsRnyOWP1JP877mkYN61P0AVBSMaQ7qupRps8m%2FV%2Fhuhi3v%2Bqq8HvJp%2BSTiZ1GXLrmf549rZbRhghHVnzRPGPRTa29HAuUkc3YrwLzlctuCLYUk%2F2JlMRrbVxeHdFLxQFwSW28u6yAQKSeyp78K58mBPQHageSV7MfhmOLEmsLWQuBUdMUdyomEjRRDdHdb9L1FYONWEa7n%2BjX2xTRm39ZHJ4jIWERprCKifOQgZ8Jn2KU4VBwN%7Ctkp%3ABk9SR_7Z3oCNYg
Converse All Star High Low Tops Chuck Taylor WOMENS & MENS Canvas Trainers Shoes,New (Other),"590,063.79 VND to 665,732.40 VND",,https://i.ebayimg.com/thumbs/images/g/CQ0AAOSwmWNkYvyb/s-l300.jpg,https://www.ebay.com/itm/285287437204?hash=item426c74d394:g:CQ0AAOSwmWNkYvyb&amdata=enc%3AAQAIAAAAwKG%2FuiGI35mBuhX8ZMBBg9GF7AMchGR8so9v0mA7gR2fD5U22LmjOBdTYsPquascz5aS%2F9FZAtuZDmJf4g2L9Ym%2FSPAeefgOVoZtCuVIZWLiC0s%2BKhfNMj08Wsfk8EKbh2rXp0dDArHM0Q2kJixVceTIapZiTWutO2MUFs6iH3VSSp%2B3JDLcacMPwLZDzSHSo9qLeJHy60GiVEm95HdHt25jH7Am1cugChdyObqR6AtMrXMebAMQxagXs6T9DUyzCQ%3D%3D%7Ctkp%3ABk9SR_7Z3oCNYg
Converse Mens Womens Trainers Low High Tops Chuck Taylor All Star Casual Shoes,Brand New,"1,003,521.35 VND",,https://i.ebayimg.com/thumbs/images/g/docAAOSwg8hhoQVO/s-l300.jpg,https://www.ebay.com/itm/403320024184?hash=item5de7bf2c78:g:docAAOSwg8hhoQVO&amdata=enc%3AAQAIAAAA4NwWCY6XBzrT9FGXDIkktqhV31gnQdXJrj4%2BdI4Er3p6u2mNQY2rczFaeQvUySbV5bC7ZWl8qiG6vqgQGYvojiMd3XjijcaVxVB%2BeC%2Bx3CIo%2F6lPFDVor4DN9LWL3pF8pXNDsPN18Xtg6CkePGIM9KEb%2ByJIksKb9KAZtczgwOLCzusAcUNBif3ITn4hYBUpy2Z6ECttTd%2BIc8Uyv3nmdiHyTPC5O3Bt6QKMWbZrRku2hkIzS06AUtxYG%2FpOHZZP3mINLErmuFHG1c3bswO3LEbYxBxRCahA9tIuaiLhz4Qx%7Ctkp%3ABk9SR4Da3oCNYg
NEW Converse CHUCK TAYLOR All Star High Top Unisex Canvas Sneaker Classic Shoes,Brand New,"1,440,697.67 VND",,https://i.ebayimg.com/thumbs/images/g/pOsAAOSwBI9kNNYW/s-l300.jpg,https://www.ebay.com/itm/256040188386?hash=item3b9d2f39e2:g:pOsAAOSwBI9kNNYW&amdata=enc%3AAQAIAAAA4Fu7oJdo6%2FbDVqef6WuTGp%2FFXRV65gnlA4GzPSOdP9KD%2FjSii6pHXi6%2BxV8cP7YbuqDY%2B25pfkd67HiZd7XtQPqtrzjH94mJjPHuS3Hbh1LOi0xuML%2FksRNqhFMClDFWRE0x9nJchPmDzH5Gii3NZs%2F6ZaGkbIOjdXEF7nZ%2FtNb%2BJxn8tNcOhqFBMbx2FwvuFTF%2BGLp3gGXB9ImLFAJitZRurJrpCCJEYNdXgP8rHR4iRuZSioOzgHHWt9X4kETDExTkws3eJJ5qJqvUo6JFHyujgFMBHdROfieHNOfNWRgz%7Ctkp%3ABk9SR4Da3oCNYg
Converse All Star Lo Top Womens & Mens Canvas Chuck Taylor Trainers Shoes- White,Brand New,"943,579.65 VND",,https://i.ebayimg.com/thumbs/images/g/G94AAOSwFmlkExHT/s-l300.jpg,https://www.ebay.com/itm/354652444388?hash=item5292eed6e4:g:G94AAOSwFmlkExHT&amdata=enc%3AAQAIAAAA4A3n1okLFB0UEUSq6Lq%2BBYUcG3YkY9n0EBriISoC1Y7K2XxTOU9qm%2BcXBODu24eu7A0jxYnuQ5mBeDpQVDSOmB%2Fz4gT9QU0LpIW1vyzHe7qJkRQG8kqbHX4SlRHLZ4tlnYQZVwKe7Yo6vXYJuR41RTRZdMdqIh1i8TJL5Qn6XGK%2For1ZWashPGy33I%2FEjtiwyxmjNK6MaLKRUpisc0OaJjnqI2XU3XVqZJDabAre4T0u6v29ef2rWci6CiUcCKm2u9U%2BuCoDh6oQO4wxoTCE9W4U3HgTpxvPQ2kg9zGIR7qH%7Ctkp%3ABk9SR4Da3oCNYg
Converse JP Pro OX Black-Pale Grey - Size 46.5,Brand New,"124,482.56 VND",,https://i.ebayimg.com/thumbs/images/g/P9YAAOSwTCNiaTRz/s-l300.jpg,https://www.ebay.com/itm/385637263496?epid=24050339556&hash=item59c9c5a888:g:P9YAAOSwTCNiaTRz&amdata=enc%3AAQAIAAAA4HxqENooo9R8PjROOjlU6Y5Ol2pLIppDhsn%2B0aYu%2F9mfnvRp6HrkW1PBK6V9c5vrMlLG8SIvQc8WmftTrPCvjhttXLf6GWvKSMExoLhmXxiBv8ZKiaQ5WZICXcHEkfWMw5isfcDxiF5Q4U5n9hXNoGufKmZdNY2GIJa77zXou8CPBk6fI5QMUeg3XPDPfrSafBKcjoQRsW1a05fhpkFGetTWaXuzzy7nlTCtUgDdJO1cZyIBdGX18YfwfmPdQOXJ1cwQmiVy%2BNp5n%2B7N5q4AoTIBEp2pHJ6Gz0flo8Gop8ol%7Ctkp%3ABk9SR4Da3oCNYg
Converse Unisex Chuck Taylor All Star 70 Hi Sunflower Yellow 162054C g,Brand New,"1,464,883.72 VND",,https://i.ebayimg.com/thumbs/images/g/KEwAAOSwuihjJLTP/s-l300.jpg,https://www.ebay.com/itm/255730001758?epid=17043978492&hash=item3b8ab2275e:g:KEwAAOSwuihjJLTP&amdata=enc%3AAQAIAAAA4PaGcbjcAIu4ffYwRJIzjQYSADMKU8Hd0FDD67CcIxLaMI9xdBLToJdzyySFVwa%2FIzSZr2VI6UR1Eqlk5odFNGNWIVmTgz4TljHu2vfmnIiIgdwEKKumKGvlerAuFEciIiFsDYB7ofdbOI2Po%2F3OknuybYgBVuCH2SA3%2FU4Uh8QUJ%2BY%2BYp5gAKeXpG2MFcAH2pJaZOuQm0o7W8lYfyGTgXHyvZFwJebr9y4ruGLevf62O2uH5BL9eEIRjNbmhKMBdAvSmwB6lgVAKZbSmw2pgsJzGabq1MZOHQ4OjnEPNyLm%7Ctkp%3ABk9SR4Da3oCNYg
CONVERSE ALL STAR HIGH CHUCK TAYLOR OPTICAL WHITE MEN M7650,Brand New,"1,278,837.21 VND to 1,511,395.35 VND",,https://i.ebayimg.com/thumbs/images/g/3KoAAOSwB9FbzOSG/s-l300.jpg,https://www.ebay.com/itm/324127927971?epid=22043978406&hash=item4b7787aea3:g:3KoAAOSwB9FbzOSG&amdata=enc%3AAQAIAAAAwERuH6YI2vttqZTL0Qdf0c1vf3LFmiUJRH7o1aSrDrOu8NhhPgpyGuj0jSDIV8HHE8fSE3HD5bYZpwDulhgC%2BkHrigN6VGyrn%2F79u%2FT18%2FOkBeHzT6REIi4f5XIELSRcWZM8JSeyFib1Z6sNPVFFW8AhL%2Fdg3Vz%2BjhHkv05sMYUSuJGopS%2FERymN8%2B6Rntmcg3v1Jzh5Fc2PLa%2FUf9xxEDwz3Paa1FevEQdwRRXGL8tClkyj43qP9bZf6JSQD8S1iQ%3D%3D%7Ctkp%3ABk9SR4Da3oCNYg
Converse Chuck Taylor All Star High Top Black Unisex Sneaker Shoes New,Brand New,"1,626,744.19 VND to 1,859,302.33 VND",,https://i.ebayimg.com/thumbs/images/g/E3sAAOSwKTNhFIb3/s-l300.jpg,https://www.ebay.com/itm/165014212665?hash=item266b9d1039:g:E3sAAOSwKTNhFIb3&amdata=enc%3AAQAIAAAAwOqJq4LvVTA1A397WJJOLQdhmTNSDdL6%2Fw2BCPmAlvw267%2Ft%2F1vVGkzigBcHK9cV0N6j6ETNYvVi%2F%2Fqs0doJT6MWGKUmLlkWuxB5KOOVt7pccRYttN%2BEIFiINQbbt4i1W4RIjQCn1aHah42zE3OdCKuHRY1Lir5WWVEHTgyaQ22YvX7XVPLpAO8RAyyPOq%2F1jnnwMT84%2Fg5M32oxJLbV%2BdIxSE4Lo%2Bz3c7KrvRDbMfcd%2B4ttTHxtewob1Nz8CaQCbw%3D%3D%7Ctkp%3ABk9SR4Da3oCNYg
Converse All Star Chuck Taylor Flux Ultra Mid Men’s Athletic Shoe Sneaker #810,Brand New,"1,278,837.21 VND",,https://i.ebayimg.com/thumbs/images/g/aeoAAOSwZHpj9Mqt/s-l300.jpg,https://www.ebay.com/itm/304482567682?hash=item46e4934602:g:aeoAAOSwZHpj9Mqt&amdata=enc%3AAQAIAAAA4OM1Xqo3m%2F%2BW2Q2ar%2Fp9IxRGSFKlNxt1cAwK7fYGa3nVfFmF199aFQ2HfK%2BOVqvWdYAd9PaIuElOa3Pm757sQzFWH2fGwlgq%2BaVLH2hMGVEOQIPaTj0K1vRYPzdnxsRU5Yr7KN17FO5Jt%2FZ9s9zpUXLkGz9OFs7hGj%2FDbPzHMGW7VvmLxQFww1u%2BoBqE0EQDNso3CE%2FoBSVbykxSnOxay5sybDfee6TkvDkamSuCNTngKx%2FwVVpqGhoNj3vWak%2FvZeSxpumoYNLc1ylROzRpqV7wk7%2BHnnYeN4Wouvqtb4oq%7Ctkp%3ABk9SR4Da3oCNYg
Converse CONS One Star Pro Ox Suede Skate Shoe Black/Black/Gum 166839C,Brand New,"1,441,395.35 VND",,https://i.ebayimg.com/thumbs/images/g/8HQAAOSwVgVkVYsh/s-l300.jpg,https://www.ebay.com/itm/334861523018?hash=item4df74d584a:g:8HQAAOSwVgVkVYsh&amdata=enc%3AAQAIAAAA4K2E%2Bvpj0u20YgDnR43IrKtysHdhou%2Fjk765AsHjZCsO9HZn6%2Fg%2F2HmiNEg4ZMOqpGlmVN6aRuwgjzx8QVgc6DfjPzyCVLaKuV2tRdod%2FgQq9zX2sFQ2ftr0faoQRhXELVVUN7oDNZql2K5x4pqdbg2ICgpJQ0rytFMRf1kWbCCHgU2REKD0QaaihqN7w7rJwXgXKL2PJM%2FcRhap1DoHXNoeeZFonSMLMfZqwCV6j%2Fhqs8ITd4MUQ0epmFDsHQQs%2B5meiA0kaYrNBLQ%2FbYJK%2B0jQRo0h%2Fb8vhtdNv%2F2EZrUE%7Ctkp%3ABk9SR4Da3oCNYg
Converse Chuck Taylor All-Star 70 Hi Canvas Black Egret 162050C [B-GRADE],New (Other),"1,557,674.42 VND",,https://i.ebayimg.com/thumbs/images/g/aHkAAOSw0TlkObMy/s-l300.jpg,https://www.ebay.com/itm/334832785508?epid=11043970647&hash=item4df596d864:g:aHkAAOSw0TlkObMy&amdata=enc%3AAQAIAAAAwCy2hTEJe%2FGmTee2%2Bx%2BhEkEErjdqShIgeF%2BzOirRRu%2FGc9mleQaRF3CIfcBOCSI1%2B%2B9nnwRUvIFEA9pkzeEV%2F3VW3wQVK%2BLQmWn8oA8tllvypnQhYPJD20Apt0BScp8xvQypemHJPEhnrwulRlV9ZXXl%2FPdBzjVBEIGvLZqz4tO9fjbnqnul7EMiDBJngRdHiYZ41trFzfFnvIBm%2FyApDFtq%2Bx0%2F96TEBncpUAdQMR1C%2FWjdi6HlryjwEBvgNcE5Jg%3D%3D%7Ctkp%3ABk9SR4La3oCNYg
Converse Chuck Taylor All Star Unisex Sneaker Shoes Extra High Platform 170051C,Brand New,"1,120,094.05 VND to 1,369,059.19 VND",,https://i.ebayimg.com/thumbs/images/g/RjwAAOSwaXxh~7lf/s-l300.jpg,https://www.ebay.com/itm/393916922560?hash=item5bb7473ac0:g:RjwAAOSwaXxh~7lf&amdata=enc%3AAQAIAAAA4No7GKj07mZ5YY3EhTAEseK8JY8vx5jwMELmijzuh%2BXD8Ug7rKn3BhuCTCQ9U8EaVOclgk1f%2FYDRG%2F75JHmbISYIqQ5mUuiMes0xWKhdhT7xZK78%2FBLy2n9n7U1GadPTOl%2BNpxfUkc%2B39f%2BRtrbXdeMpEcdePkg7miZEVR6o15Nv56sL%2B0LQtvhiECJTfnnpvqCnYwXpHSkUPZaiFRZbJQqeSpLf%2BmqrOz5ov9hH28bIPklEzn2KyK80sgLy30AvjlvKq2SSSyV0PPzWQFInNcPpkq14Xi5Zg6DCwGyhZYEM%7Ctkp%3ABk9SR4La3oCNYg
Converse First String Chuck Taylor All Star 70 OX Black Men Women Unisex 162058C,Brand New,"2,209,069.77 VND",,https://i.ebayimg.com/thumbs/images/g/m50AAOSwmFNfnEck/s-l300.jpg,https://www.ebay.com/itm/363165859619?epid=12043970691&hash=item548e5f3f23:g:m50AAOSwmFNfnEck&amdata=enc%3AAQAIAAAA4BxvxJA1yJv2IlvigOOio%2BcXXzs%2FWp1IhKU6oHKLJbob%2B%2BgmGocIRtt05%2B0jfzscL%2BCA%2FMbUYtcRU%2FGMniVLHLFiHbuIqdWr9jVyZgSlHBYxVC%2BTs2KNBs7p4hVObyZhAW%2FtWE8NAnW97NHFSvJog9deGJ0w5iG6EdO%2B2wIAayPP4kTjolM%2FGG0fFscMqygKcpbCjQwHZe4WCK5E7vccsN16v%2FY4oEfghPZxDisGkEUJYRratW6ZC0YlsQ1or%2BBCYs%2F7YAmsF7qMwXYMX8DTUtc%2BdnX1dRjcxijHFLJySq%2BP%7Ctkp%3ABk9SR4La3oCNYg
Converse M7652C Chuck Taylor All Star White Trainers Men’s UK 8 / Women’s UK 10,Brand New,"745,399.23 VND",,https://i.ebayimg.com/thumbs/images/g/2awAAOSwZClhv5pL/s-l300.jpg,https://www.ebay.com/itm/284917358277?epid=5045019708&hash=item425665dec5:g:2awAAOSwZClhv5pL&amdata=enc%3AAQAIAAAA4K4cJXq0N5MLh0m5qRn0z7Wjtg6RHZ4V0HvVjJNIjnnDxDIh%2BZojK%2FC1bNfueElq%2B4m8xvV0vijvUkqXDfryHW9NDIyHPFMpM8Z2MrHgBkdMpLK5jVFnFO9UgcYyeTALw8O6FC4eDn2LTR5UR4a5ruUoEeEs5DE8q%2Fd12UZpYGDFZU%2B9yZizI3HdebVMnEkvP0B9JLx0oDdzqgMW2cmB%2FmRBWcjo4HzFU6aN4go5wm2aBBMDRZxam2fX9KDs%2BGdDc26hSZAhymzVK2HM%2FHBSChGOts0k8uzhSZUYQpUjvnWU%7Ctkp%3ABk9SR4La3oCNYg
Converse Unisex All Star Chuck 70 High Top Black/White Men's Size 9 170419C,Brand New,"1,674,418.60 VND",,https://i.ebayimg.com/thumbs/images/g/tDQAAOSwD7pkVDbH/s-l300.jpg,https://www.ebay.com/itm/155538047746?hash=item2436ca4302:g:tDQAAOSwD7pkVDbH&amdata=enc%3AAQAIAAAAwD3blhgXU6oYc0isGBvQ6QXilMocrtri5bNsq8ki5KUEd1oi%2Becm9UEdxh%2FhBCyEsnk43R%2BD%2BZfhsapny51OyFr38AmBA1exm14KVHZzAE6gdOnFJtkxbj8aO9DKe2nsBYCBAI4jAvxMIfq6Iz9asfeNo%2BYRMjOIaF%2Ff7xWrXv0vGV4Ae4V9c4TyzBrqfv9RIXAoZlbBYsOH9QcOg%2BmdvAYu0fC6vmCgSJqBa9kmavRzyAAHArHye5uJ7agpgIMDPg%3D%3D%7Ctkp%3ABk9SR4La3oCNYg
Converse Chuck Taylor All Star 70 GTX Hi Size 10.5 Mens Green Dark Moss Shoes,Brand New,"1,139,069.77 VND",,https://i.ebayimg.com/thumbs/images/g/boUAAOSw55NhpuAH/s-l300.jpg,https://www.ebay.com/itm/185193337715?epid=14043977711&hash=item2b1e621373:g:boUAAOSw55NhpuAH&amdata=enc%3AAQAIAAAAwOFsbYfjZoHpzZap7%2BwkVEtulzpZWdh5ErQIbkXyZRVc%2BeFhC%2ByyZru7%2FtnGPH9EMHr8%2BxSQcjUYa0ILAjLt4tMk68xetHs8AB5O8LT9E1%2FN2nROyCg9s95b74tvUe0MKIaNKV19rmPtswlx8r5LzuxiLiKMgba3KuSjoYhhVuZst4k8iUImmTfiwQWDkvLTlumaSKFe8XQsTpyQeeOL817VhqnQdVEhOKY0FdRLpOOy8XwIwJP8pSnZxkBPXScR%2FA%3D%3D%7Ctkp%3ABk9SR4La3oCNYg
Converse Chuck Taylor All Star Hi Men’s Athletic Sneaker Brown Shoe #281,Brand New,"1,278,837.21 VND",,https://i.ebayimg.com/thumbs/images/g/c60AAOSwPHlj4CsG/s-l300.jpg,https://www.ebay.com/itm/304450247050?hash=item46e2a6198a:g:c60AAOSwPHlj4CsG&amdata=enc%3AAQAIAAAA4Pl6SG3nsYkn7tJeDZVUIL42k5GO18bzjqYi5JAw8n0lVkQQsv6%2BkTXDzJfpAmTX207SaY6DIx3MZSm5rPuFGt1HBoadSOmj%2FKsKuiyp3VpfwwDbpvkpvkEzFZ4%2BUl6mcbWbwI7LjwOCTkvDP6cO%2FKoV7f2PrIbfBwr%2F9llOD4QEFVIfffVppnG4LlPdBCWG9i6PDqmbIGxjG7EthfdR4KpCNrf7e8zXHZ8TU94S2eQ8G%2BaonPOk4cRd8NIAS5M%2B%2Boz2Eojw5LyM66RiwI%2FgkP%2Bk%2Fa6PH2AxhtyzlUvzD6oM%7Ctkp%3ABk9SR4La3oCNYg
NEW Converse Chuck Taylor All Star High Street Mid Utility Green Mens Size 12,Brand New,"1,278,837.21 VND",,https://i.ebayimg.com/thumbs/images/g/CcsAAOSwuitkSVqS/s-l300.jpg,https://www.ebay.com/itm/266235677071?hash=item3dfce2098f:g:CcsAAOSwuitkSVqS&amdata=enc%3AAQAIAAAAwBJCk%2FZ2NO4GQsKGufg9QQbniPX2D7h0FzMIbCtWjv5Nk7GEcUXRFeyacfVxC5lR8q7hohr%2BHvWOfudjXW%2BYisxxCtl4i3QpWzoff%2BabfZURhCfUVGUD3HEjLFVLFJrW2CNjXQL9B8VLY%2FnhtlCe8MZGzC9lRcU0dkKxhTQvlKZjoGBGhoPqSfvMhHI9SuGGWhrERR1Sfejv51h9q94BquLUaNTiGvb8ix5lE1qEygnpo3CsePV%2BIrI3LEA4jEd0ow%3D%3D%7Ctkp%3ABk9SR4La3oCNYg
Converse Unisex Chuck Taylor Low top Sneakers Rhubarb Pie/White/Black A04328F,Brand New,"805,348.84 VND to 894,883.72 VND",,https://i.ebayimg.com/thumbs/images/g/D7EAAOSwpxJkId2r/s-l300.jpg,https://www.ebay.com/itm/155469715321?hash=item2432b79779:g:D7EAAOSwpxJkId2r&amdata=enc%3AAQAIAAAAwKNOt%2B%2FK86Bvvqz7EVfr6RSoww3k%2Fwv2zGVepE83TKffu5t9sR1Ig0VERY9Vm2e6AWzb30K9tgbDfzE8iD%2BmESs%2Blha7BkYdHLis9qXUr9%2FYr0guEgwK4HQJA3JF0dIdRtSsmf6Rhd9u3clBkCJhlqy5MzxsfDXc1It5pL8jqtWD5PSzpijUW7FPxZcfazcBFG7q6vzYKE%2FNjWssZT1Z8jwn0cqcy9wpsBredprlUsjZ8NXqPupkGy%2BPz8RsG%2BU%2FMQ%3D%3D%7Ctkp%3ABk9SR4La3oCNYg
Converse Ctas Pro Camo Peace High Top Cypress Green Usa Flag Shoes 11.5,New (Other),"930,232.56 VND",,https://i.ebayimg.com/thumbs/images/g/r9AAAOSwfcFkdJzW/s-l300.jpg,https://www.ebay.com/itm/354815744853?hash=item529caa9b55:g:r9AAAOSwfcFkdJzW&amdata=enc%3AAQAIAAAA4Ijd2J1hSGenea%2BKOMsr6%2BX6noL08%2F06tf0M5KsnUXTfpSrwgkHDWcU7lJ3xQObPBF%2Bhm9LjEjuO%2B%2FIO4glgO5jk3yzlVKfNY6hZQjJCmndEa%2Bcaoxtzlb6VhWupDTdWikXULSDVn5cUEo%2FXUFAxcg5ZigZYDHjOE15x%2BTpg3yYffdLYajBKCd2IhA5er%2FzdQK8KeBdVrFYYrYbbYObNvjgV4xi58NTj0XMgGgrN9YhCN8trcgrpI15n8ysSKdU2V3%2BmQOkmJawv0CbpoAc%2FixEDitzopASB60jUPilIvvcN%7Ctkp%3ABk9SR4Ta3oCNYg
Converse Run Star Motion Low OX Men / Unisex Lifestyle Casual Shoes Pick 1,Brand New,"2,092,790.70 VND to 2,557,906.98 VND",,https://i.ebayimg.com/thumbs/images/g/BZYAAOSwWMZiz88R/s-l300.jpg,https://www.ebay.com/itm/314072319671?hash=item49202b46b7:g:BZYAAOSwWMZiz88R&amdata=enc%3AAQAIAAAA4MQSZSecuGg8EMJRo79NrGtZEk%2FcTndJkeP0hBBb7rUF04mxDM8Isf9PezeXVpo4gp5lygMZ3zjvaYgLGs0pGpdy9ij48enPQSEA4ilH1dQ7xhIBM3j1BEa0wZRB2iedTTZ2S6ncqfbJ2jHoRjACG1hV9TS9zclnQPmUasyLGj8TGgwvF7vjV1fWyf%2BXqpnbuSfMJA85nVukaLfHmFRniD3QpfZjlzxImF0LS3jynvK4iGXf5FSry4rOyL1bwxVEjyI6W0UqsCG3JEDoWozCWAz25iAXrTwY8734h%2FzqfFGU%7Ctkp%3ABk9SR4Ta3oCNYg
"Converse Breakpoint Pro OX White-Court Purple-Gum, Size 46.5",Brand New,"186,723.84 VND",,https://i.ebayimg.com/thumbs/images/g/C2IAAOSwCYRkGaw9/s-l300.jpg,https://www.ebay.com/itm/385637275261?epid=8050348388&hash=item59c9c5d67d:g:C2IAAOSwCYRkGaw9&amdata=enc%3AAQAIAAAA4MwTb0V81o%2FnY8CvemQLVkRdWv%2FMuzIdC3Zcf5lNfJvMuM1%2BJcUf%2Bb9uh6LY9qND9zhaHmO9RBiUImYM8%2BSiiUgGZ7I56hnrCIsfoCtfIkZOE4nFTHV%2BunJ5SHSfiwuY9s831BJm72aoIfLksH2bdS4gKEDdZC1Ixd2xFyaQGl8siOU68%2FbM1F7GnnqL8jjOdscv6wts7JM1nQ7sbCspXvJeotcA1Kvc4sUO7Zk3A3QfdBO6kHajLhuKV3S8uwWRI5LVd%2FbE8VO4w1vl5qZYHimm5VMTrRYbP%2Fmry2uFm5eI%7Ctkp%3ABk9SR4Ta3oCNYg
Converse Chuck 70 High x CLOT  White 2021 - Size 12 Rare Limited,New (Other),"1,860,465.12 VND",,https://i.ebayimg.com/thumbs/images/g/dPgAAOSws~pkdLj~/s-l300.jpg,https://www.ebay.com/itm/354815927372?epid=15052781914&hash=item529cad644c:g:dPgAAOSws~pkdLj~&amdata=enc%3AAQAIAAAAwMnH5Hw5dbiMjfE32edRuwctCeFoVRKQB%2BOdi%2B2zuiBcntc4rCKU7UHT3CvFL8hDQKwgi5hQtcJ0h%2F3aPAdVZHjwH4tsNi5w%2BbA2spCMhmapWnakLPiZjpaA0axkBYx2kbtPE6QHHD%2BYWymP%2BN6dUHMWO6PdGNTEpCJgiutvnvQ9wDBdiGBg54voUlfWPrsKv7neMO5guJmv%2B39nTW6SQxXyKeLcinWFnDsKX%2FWCDvG0dr5PQ%2FZmyn4KrIt67cnGEQ%3D%3D%7Ctkp%3ABk9SR4Ta3oCNYg
Converse Men's Chuck 70 Vintage Canvas Parchment Low Top Shoes 162062F New,Brand New,"1,627,674.42 VND",,https://i.ebayimg.com/thumbs/images/g/~SEAAOSwpUxkBjnk/s-l300.jpg,https://www.ebay.com/itm/304829455768?hash=item46f9405d98:g:~SEAAOSwpUxkBjnk&amdata=enc%3AAQAIAAAAwEzwEfifOk%2B1SFeL2OlWOi0Vm1CH7sa5gw8n0I5pouepGT%2BVzRlEXi729SVSunf%2FPRJurna4GjSR9h0CL6CmzUmvVxaTOegfRNCmKxPW%2BQtf2UYHGvk4d5lxGAbvOYCz12DJk7mj4Vmgw8vYGPxFplBkYL8SSK8lJGDNZS8lm%2FFc7922dSj0XeEuzGv0sice%2Buh0%2Fh%2FNYFxjAE894HfSQ%2FGwJ2E8ZlivUmeD505rzQlph4LBHvbKPOMmCjn20b8WCw%3D%3D%7Ctkp%3ABk9SR4Ta3oCNYg
⚫ 2021 CONVERSE CHUCK TAYLOR ALL STAR LOW CANVAS UNISEX TRAINERS,Brand New,"802,759.72 VND to 860,120.16 VND",,https://i.ebayimg.com/thumbs/images/g/4ucAAOSwxUFgzFq5/s-l300.jpg,https://www.ebay.com/itm/324681845284?hash=item4b988bca24:g:4ucAAOSwxUFgzFq5&amdata=enc%3AAQAIAAAA4J85swy0XXVa%2BNH5tbIgOjotEutedyL6TTwf0XsEpzXbD%2FVXGQsvTj0QXi90GpjlktMUmpJI1gIY7BHw6kg7ONtlGPTyCQNgHNPCQh01mp4dWx77z6b6wwT5IpQwQOMO1HH7gVa7g0irCMdYsbMKJpxlQiDl69EMaFimDHsd4CJAYcQ4oI3jcyGUiGdJS3%2FP4e71LO4f1BcSHJ8wj3ow0zj%2FmqMk7ynty1xnHX2RXZc%2BHKiNN8kO4MsxUi8SAlotXqHWlG4MkRhrCLvdqOvhot9KYyS4yuR8CMrJnbu7MN7B%7Ctkp%3ABk9SR4Ta3oCNYg
Converse Chuck Taylor All Star All Terrain Men Athletic Shoe Black Sneaker #863,Brand New,"2,325,581.40 VND",,https://i.ebayimg.com/thumbs/images/g/908AAOSwoLBj1oHd/s-l300.jpg,https://www.ebay.com/itm/304586193416?hash=item46eac07a08:g:908AAOSwoLBj1oHd&amdata=enc%3AAQAIAAAA4KFR8ACO3j1rjGG%2F%2FhABUoFJPLD3fx07S7910ggSSfbdbyv7DeDu4tFDErYaOyZ2Q9ab9q6R5ydZ37G7mqA144W5Xyk5cJi%2BBw6ZLj%2B%2B08oEFuKAFHNr386hOD7d6Eev7rCxfriEYRgPDsoUSJ8re2GRjs2fcfcvnCOn8kvPySl0P5K77iomk%2BP3yTtnXXk5wJWzenRPFlQxGghFo2c0ZO1R7SEJSXTv6XQxSJ%2BDmOupkKTRCUrnlf94I6mF73nxosaHDrvKN1c%2FmweN9wSAWyPwTPUwhcQs7B1DMXCBHz1%2B%7Ctkp%3ABk9SR4Ta3oCNYg
Converse Chuck 70 Plus Hi Utility Egret Green Men Unisex Casual Shoes A01362C,Brand New,"2,092,790.70 VND",,https://i.ebayimg.com/thumbs/images/g/gDkAAOSwzphjae52/s-l300.jpg,https://www.ebay.com/itm/314221344086?epid=19057149950&hash=item49290d3556:g:gDkAAOSwzphjae52&amdata=enc%3AAQAIAAAA4CdwskLHfRbC8UTyuJON9Oe3S7k3ZsEC%2BZtzrFqZt%2Fpx7FLQv%2BHjtFyYViTi2IimU4%2FQAu5y4FHB%2BFodHzbwpU6BMKYE8xBUPElhM6uZ4VfvPbBl9%2BSVqdHhNgkzTb%2BQ1h7FrmuYDeV6U2hE1dyUj1bBOglbd9FqcaulEBUMLLLf1NoPBS7IXOLTmbq%2Bf%2FTMeS1tIJ5dhVcMPbF39hHIXNqR2X73A%2B7rdn%2FC7voIWZsgqJsFzSVLCIM79ODI%2FeqOiU9e16UUFL9p2%2BRGgM02%2FxzK4G71e8YJCemPI11iZCpc%7Ctkp%3ABk9SR4Ta3oCNYg
